"","date","hits","keyword","geo"
"1926",2019-05-19,86,"Elkay","US-NY"
"1927",2019-05-26,29,"Elkay","US-NY"
"1928",2019-06-02,40,"Elkay","US-NY"
"1929",2019-06-09,77,"Elkay","US-NY"
"1930",2019-06-16,36,"Elkay","US-NY"
"1931",2019-06-23,100,"Elkay","US-NY"
"1932",2019-06-30,60,"Elkay","US-NY"
"1933",2019-07-07,69,"Elkay","US-NY"
"1934",2019-07-14,75,"Elkay","US-NY"
"1935",2019-07-21,80,"Elkay","US-NY"
"1936",2019-07-28,28,"Elkay","US-NY"
"1937",2019-08-11,90,"Elkay","US-NY"
"1938",2019-08-18,27,"Elkay","US-NY"
"1939",2019-08-25,83,"Elkay","US-NY"
"1940",2019-09-01,26,"Elkay","US-NY"
"1941",2019-09-08,13,"Elkay","US-NY"
"1942",2019-09-15,78,"Elkay","US-NY"
"1943",2019-09-22,51,"Elkay","US-NY"
"1944",2019-09-29,13,"Elkay","US-NY"
"1945",2019-10-06,40,"Elkay","US-NY"
"1946",2019-10-13,89,"Elkay","US-NY"
"1947",2019-10-20,60,"Elkay","US-NY"
"1948",2019-10-27,26,"Elkay","US-NY"
"1949",2019-11-03,62,"Elkay","US-NY"
"1950",2019-11-10,59,"Elkay","US-NY"
"1951",2019-11-17,51,"Elkay","US-NY"
"1952",2019-11-24,69,"Elkay","US-NY"
"1953",2019-12-01,86,"Elkay","US-NY"
"1954",2019-12-08,24,"Elkay","US-NY"
"1955",2019-12-15,64,"Elkay","US-NY"
"1956",2019-12-22,45,"Elkay","US-NY"
"1957",2019-12-29,54,"Elkay","US-NY"
"1958",2020-01-05,74,"Elkay","US-NY"
"1959",2020-01-12,34,"Elkay","US-NY"
"1960",2020-01-19,63,"Elkay","US-NY"
"1961",2020-01-26,88,"Elkay","US-NY"
"1962",2020-02-02,62,"Elkay","US-NY"
"1963",2020-02-09,60,"Elkay","US-NY"
"1964",2020-02-16,60,"Elkay","US-NY"
"1965",2020-02-23,35,"Elkay","US-NY"
"1966",2020-03-01,36,"Elkay","US-NY"
"1967",2020-03-08,56,"Elkay","US-NY"
"1968",2020-03-15,47,"Elkay","US-NY"
"1969",2020-03-22,12,"Elkay","US-NY"
"1970",2020-03-29,45,"Elkay","US-NY"
"1971",2020-04-12,34,"Elkay","US-NY"
"1972",2020-04-19,34,"Elkay","US-NY"
"1973",2020-04-26,34,"Elkay","US-NY"
"1974",2020-05-03,97,"Elkay","US-NY"
"1975",2020-05-10,68,"Elkay","US-NY"
"1976",2020-05-17,35,"Elkay","US-NY"
"1977",2020-05-24,24,"Elkay","US-NY"
"1978",2020-05-31,11,"Elkay","US-NY"
"1979",2020-06-07,44,"Elkay","US-NY"
"1980",2020-06-14,12,"Elkay","US-NY"
"1981",2020-06-21,61,"Elkay","US-NY"
"1982",2020-06-28,62,"Elkay","US-NY"
"1983",2020-07-05,24,"Elkay","US-NY"
"1984",2020-07-12,47,"Elkay","US-NY"
"1985",2020-07-19,75,"Elkay","US-NY"
"1986",2020-07-26,50,"Elkay","US-NY"
"1987",2020-08-09,47,"Elkay","US-NY"
"1988",2020-08-16,24,"Elkay","US-NY"
"1989",2020-08-23,60,"Elkay","US-NY"
"1990",2020-08-30,12,"Elkay","US-NY"
"1991",2020-09-06,57,"Elkay","US-NY"
"1992",2020-09-13,81,"Elkay","US-NY"
"1993",2020-09-20,47,"Elkay","US-NY"
"1994",2020-09-27,12,"Elkay","US-NY"
"1995",2020-10-04,12,"Elkay","US-NY"
"1996",2020-10-11,52,"Elkay","US-NY"
"1997",2020-10-18,82,"Elkay","US-NY"
"1998",2020-10-25,41,"Elkay","US-NY"
"1999",2020-11-01,56,"Elkay","US-NY"
"2000",2020-11-08,50,"Elkay","US-NY"
"2001",2020-11-15,41,"Elkay","US-NY"
"2002",2020-11-22,28,"Elkay","US-NY"
"2003",2020-11-29,78,"Elkay","US-NY"
"2004",2020-12-06,13,"Elkay","US-NY"
"2005",2020-12-20,15,"Elkay","US-NY"
"2006",2020-12-27,58,"Elkay","US-NY"
"2007",2021-01-03,75,"Elkay","US-NY"
"2008",2021-01-10,51,"Elkay","US-NY"
"2009",2021-01-17,13,"Elkay","US-NY"
"2010",2021-01-24,65,"Elkay","US-NY"
"2011",2021-01-31,39,"Elkay","US-NY"
"2012",2021-02-07,26,"Elkay","US-NY"
"2013",2021-02-14,54,"Elkay","US-NY"
"2014",2021-02-21,68,"Elkay","US-NY"
"2015",2021-02-28,26,"Elkay","US-NY"
"2016",2021-03-07,37,"Elkay","US-NY"
"2017",2021-03-14,75,"Elkay","US-NY"
"2018",2021-03-21,40,"Elkay","US-NY"
"2019",2021-03-28,67,"Elkay","US-NY"
"2020",2021-04-04,51,"Elkay","US-NY"
"2021",2021-04-11,25,"Elkay","US-NY"
"2022",2021-04-18,96,"Elkay","US-NY"
"2023",2021-04-25,54,"Elkay","US-NY"
"2024",2021-05-02,60,"Elkay","US-NY"
"2025",2021-05-09,67,"Elkay","US-NY"
"2026",2021-05-16,14,"Elkay","US-NY"
"2027",2021-05-23,50,"Elkay","US-NY"
"2028",2021-05-30,50,"Elkay","US-NY"
"2029",2021-06-06,39,"Elkay","US-NY"
"2030",2021-06-13,26,"Elkay","US-NY"
"2031",2021-06-20,40,"Elkay","US-NY"
"2032",2021-06-27,24,"Elkay","US-NY"
"2033",2021-07-04,89,"Elkay","US-NY"
"2034",2021-07-11,26,"Elkay","US-NY"
"2035",2021-07-18,39,"Elkay","US-NY"
"2036",2021-07-25,24,"Elkay","US-NY"
"2037",2019-01-06,38,"Elkay","US-NC"
"2038",2019-01-13,39,"Elkay","US-NC"
"2039",2019-01-27,41,"Elkay","US-NC"
"2040",2019-02-03,58,"Elkay","US-NC"
"2041",2019-02-10,73,"Elkay","US-NC"
"2042",2019-02-17,36,"Elkay","US-NC"
"2043",2019-02-24,76,"Elkay","US-NC"
"2044",2019-03-03,20,"Elkay","US-NC"
"2045",2019-03-10,41,"Elkay","US-NC"
"2046",2019-03-24,62,"Elkay","US-NC"
"2047",2019-03-31,81,"Elkay","US-NC"
"2048",2019-04-14,40,"Elkay","US-NC"
"2049",2019-04-21,44,"Elkay","US-NC"
"2050",2019-04-28,21,"Elkay","US-NC"
"2051",2019-05-05,21,"Elkay","US-NC"
"2052",2019-05-19,21,"Elkay","US-NC"
"2053",2019-06-02,42,"Elkay","US-NC"
"2054",2019-06-09,43,"Elkay","US-NC"
"2055",2019-06-16,67,"Elkay","US-NC"
"2056",2019-06-23,67,"Elkay","US-NC"
"2057",2019-07-14,67,"Elkay","US-NC"
"2058",2019-07-21,67,"Elkay","US-NC"
"2059",2019-07-28,66,"Elkay","US-NC"
"2060",2019-08-04,22,"Elkay","US-NC"
"2061",2019-08-11,42,"Elkay","US-NC"
"2062",2019-08-18,21,"Elkay","US-NC"
"2063",2019-08-25,20,"Elkay","US-NC"
"2064",2019-09-08,18,"Elkay","US-NC"
"2065",2019-09-15,38,"Elkay","US-NC"
"2066",2019-09-22,39,"Elkay","US-NC"
"2067",2019-09-29,38,"Elkay","US-NC"
"2068",2019-10-06,39,"Elkay","US-NC"
"2069",2019-10-13,20,"Elkay","US-NC"
"2070",2019-10-20,19,"Elkay","US-NC"
"2071",2019-10-27,57,"Elkay","US-NC"
"2072",2019-11-03,19,"Elkay","US-NC"
"2073",2019-11-10,19,"Elkay","US-NC"
"2074",2019-11-17,19,"Elkay","US-NC"
"2075",2019-12-01,35,"Elkay","US-NC"
"2076",2019-12-08,19,"Elkay","US-NC"
"2077",2019-12-15,37,"Elkay","US-NC"
"2078",2019-12-22,22,"Elkay","US-NC"
"2079",2019-12-29,56,"Elkay","US-NC"
"2080",2020-01-05,33,"Elkay","US-NC"
"2081",2020-01-12,35,"Elkay","US-NC"
"2082",2020-01-19,56,"Elkay","US-NC"
"2083",2020-01-26,73,"Elkay","US-NC"
"2084",2020-02-02,54,"Elkay","US-NC"
"2085",2020-02-09,18,"Elkay","US-NC"
"2086",2020-02-16,33,"Elkay","US-NC"
"2087",2020-02-23,50,"Elkay","US-NC"
"2088",2020-03-01,52,"Elkay","US-NC"
"2089",2020-03-08,71,"Elkay","US-NC"
"2090",2020-03-22,33,"Elkay","US-NC"
"2091",2020-03-29,50,"Elkay","US-NC"
"2092",2020-04-05,67,"Elkay","US-NC"
"2093",2020-04-12,17,"Elkay","US-NC"
"2094",2020-04-19,15,"Elkay","US-NC"
"2095",2020-05-03,50,"Elkay","US-NC"
"2096",2020-05-10,17,"Elkay","US-NC"
"2097",2020-05-17,66,"Elkay","US-NC"
"2098",2020-05-24,17,"Elkay","US-NC"
"2099",2020-05-31,17,"Elkay","US-NC"
"2100",2020-06-14,17,"Elkay","US-NC"
"2101",2020-06-21,18,"Elkay","US-NC"
"2102",2020-06-28,55,"Elkay","US-NC"
"2103",2020-07-05,54,"Elkay","US-NC"
"2104",2020-07-12,73,"Elkay","US-NC"
"2105",2020-07-19,54,"Elkay","US-NC"
"2106",2020-07-26,55,"Elkay","US-NC"
"2107",2020-08-02,36,"Elkay","US-NC"
"2108",2020-08-16,67,"Elkay","US-NC"
"2109",2020-08-23,32,"Elkay","US-NC"
"2110",2020-08-30,32,"Elkay","US-NC"
"2111",2020-09-06,33,"Elkay","US-NC"
"2112",2020-09-13,48,"Elkay","US-NC"
"2113",2020-09-20,66,"Elkay","US-NC"
"2114",2020-09-27,18,"Elkay","US-NC"
"2115",2020-10-04,91,"Elkay","US-NC"
"2116",2020-10-11,40,"Elkay","US-NC"
"2117",2020-10-18,83,"Elkay","US-NC"
"2118",2020-11-01,17,"Elkay","US-NC"
"2119",2020-11-08,20,"Elkay","US-NC"
"2120",2020-11-15,40,"Elkay","US-NC"
"2121",2020-11-29,76,"Elkay","US-NC"
"2122",2020-12-06,39,"Elkay","US-NC"
"2123",2020-12-27,20,"Elkay","US-NC"
"2124",2021-01-03,19,"Elkay","US-NC"
"2125",2021-01-10,19,"Elkay","US-NC"
"2126",2021-01-17,38,"Elkay","US-NC"
"2127",2021-01-24,19,"Elkay","US-NC"
"2128",2021-01-31,19,"Elkay","US-NC"
"2129",2021-02-14,20,"Elkay","US-NC"
"2130",2021-02-21,20,"Elkay","US-NC"
"2131",2021-03-07,40,"Elkay","US-NC"
"2132",2021-03-14,18,"Elkay","US-NC"
"2133",2021-03-21,57,"Elkay","US-NC"
"2134",2021-03-28,40,"Elkay","US-NC"
"2135",2021-04-04,40,"Elkay","US-NC"
"2136",2021-04-11,80,"Elkay","US-NC"
"2137",2021-04-18,20,"Elkay","US-NC"
"2138",2021-04-25,100,"Elkay","US-NC"
"2139",2021-05-16,40,"Elkay","US-NC"
"2140",2021-05-23,20,"Elkay","US-NC"
"2141",2021-05-30,20,"Elkay","US-NC"
"2142",2021-06-06,99,"Elkay","US-NC"
"2143",2021-06-20,41,"Elkay","US-NC"
"2144",2021-06-27,40,"Elkay","US-NC"
"2145",2021-07-04,41,"Elkay","US-NC"
"2146",2021-07-11,20,"Elkay","US-NC"
"2147",2021-07-18,60,"Elkay","US-NC"
"2148",2021-07-25,20,"Elkay","US-NC"
"2149",2019-02-03,88,"Elkay","US-ND"
"2150",2019-08-18,94,"Elkay","US-ND"
"2151",2019-08-25,87,"Elkay","US-ND"
"2152",2019-09-15,82,"Elkay","US-ND"
"2153",2019-09-29,82,"Elkay","US-ND"
"2154",2020-02-09,79,"Elkay","US-ND"
"2155",2020-08-16,85,"Elkay","US-ND"
"2156",2020-09-27,79,"Elkay","US-ND"
"2157",2020-10-25,83,"Elkay","US-ND"
"2158",2021-02-21,82,"Elkay","US-ND"
"2159",2021-03-14,81,"Elkay","US-ND"
"2160",2021-04-04,87,"Elkay","US-ND"
"2161",2021-06-20,94,"Elkay","US-ND"
"2162",2021-07-04,100,"Elkay","US-ND"
"2163",2019-01-06,63,"Elkay","US-OH"
"2164",2019-01-13,21,"Elkay","US-OH"
"2165",2019-01-27,41,"Elkay","US-OH"
"2166",2019-02-03,100,"Elkay","US-OH"
"2167",2019-02-17,21,"Elkay","US-OH"
"2168",2019-02-24,22,"Elkay","US-OH"
"2169",2019-03-17,22,"Elkay","US-OH"
"2170",2019-03-24,46,"Elkay","US-OH"
"2171",2019-04-14,23,"Elkay","US-OH"
"2172",2019-04-21,23,"Elkay","US-OH"
"2173",2019-04-28,21,"Elkay","US-OH"
"2174",2019-05-05,42,"Elkay","US-OH"
"2175",2019-05-12,64,"Elkay","US-OH"
"2176",2019-06-02,45,"Elkay","US-OH"
"2177",2019-06-09,23,"Elkay","US-OH"
"2178",2019-06-23,46,"Elkay","US-OH"
"2179",2019-06-30,68,"Elkay","US-OH"
"2180",2019-07-07,93,"Elkay","US-OH"
"2181",2019-07-14,22,"Elkay","US-OH"
"2182",2019-07-21,73,"Elkay","US-OH"
"2183",2019-07-28,49,"Elkay","US-OH"
"2184",2019-08-04,48,"Elkay","US-OH"
"2185",2019-08-11,23,"Elkay","US-OH"
"2186",2019-08-18,46,"Elkay","US-OH"
"2187",2019-08-25,42,"Elkay","US-OH"
"2188",2019-09-08,21,"Elkay","US-OH"
"2189",2019-09-15,42,"Elkay","US-OH"
"2190",2019-09-29,41,"Elkay","US-OH"
"2191",2019-10-06,20,"Elkay","US-OH"
"2192",2019-10-13,21,"Elkay","US-OH"
"2193",2019-10-20,21,"Elkay","US-OH"
"2194",2019-10-27,21,"Elkay","US-OH"
"2195",2019-11-03,41,"Elkay","US-OH"
"2196",2019-11-10,40,"Elkay","US-OH"
"2197",2019-12-01,60,"Elkay","US-OH"
"2198",2019-12-15,62,"Elkay","US-OH"
"2199",2019-12-29,64,"Elkay","US-OH"
"2200",2020-01-12,55,"Elkay","US-OH"
"2201",2020-01-19,19,"Elkay","US-OH"
"2202",2020-01-26,18,"Elkay","US-OH"
"2203",2020-02-02,36,"Elkay","US-OH"
"2204",2020-02-09,73,"Elkay","US-OH"
"2205",2020-02-16,36,"Elkay","US-OH"
"2206",2020-02-23,18,"Elkay","US-OH"
"2207",2020-03-15,18,"Elkay","US-OH"
"2208",2020-03-29,17,"Elkay","US-OH"
"2209",2020-04-05,34,"Elkay","US-OH"
"2210",2020-04-12,17,"Elkay","US-OH"
"2211",2020-04-19,16,"Elkay","US-OH"
"2212",2020-04-26,64,"Elkay","US-OH"
"2213",2020-05-03,17,"Elkay","US-OH"
"2214",2020-05-10,66,"Elkay","US-OH"
"2215",2020-05-17,51,"Elkay","US-OH"
"2216",2020-05-24,36,"Elkay","US-OH"
"2217",2020-05-31,72,"Elkay","US-OH"
"2218",2020-06-07,18,"Elkay","US-OH"
"2219",2020-06-14,19,"Elkay","US-OH"
"2220",2020-06-21,95,"Elkay","US-OH"
"2221",2020-06-28,80,"Elkay","US-OH"
"2222",2020-07-05,40,"Elkay","US-OH"
"2223",2020-07-12,61,"Elkay","US-OH"
"2224",2020-07-19,59,"Elkay","US-OH"
"2225",2020-07-26,40,"Elkay","US-OH"
"2226",2020-08-02,60,"Elkay","US-OH"
"2227",2020-08-09,39,"Elkay","US-OH"
"2228",2020-08-16,61,"Elkay","US-OH"
"2229",2020-08-23,38,"Elkay","US-OH"
"2230",2020-08-30,38,"Elkay","US-OH"
"2231",2020-09-06,19,"Elkay","US-OH"
"2232",2020-09-13,18,"Elkay","US-OH"
"2233",2020-09-20,39,"Elkay","US-OH"
"2234",2020-09-27,59,"Elkay","US-OH"
"2235",2020-10-04,20,"Elkay","US-OH"
"2236",2020-10-18,43,"Elkay","US-OH"
"2237",2020-10-25,22,"Elkay","US-OH"
"2238",2020-11-01,18,"Elkay","US-OH"
"2239",2020-11-08,41,"Elkay","US-OH"
"2240",2020-11-29,20,"Elkay","US-OH"
"2241",2020-12-06,60,"Elkay","US-OH"
"2242",2020-12-13,41,"Elkay","US-OH"
"2243",2020-12-20,44,"Elkay","US-OH"
"2244",2021-01-03,19,"Elkay","US-OH"
"2245",2021-01-10,59,"Elkay","US-OH"
"2246",2021-01-17,78,"Elkay","US-OH"
"2247",2021-01-24,20,"Elkay","US-OH"
"2248",2021-01-31,20,"Elkay","US-OH"
"2249",2021-02-07,20,"Elkay","US-OH"
"2250",2021-02-14,20,"Elkay","US-OH"
"2251",2021-03-07,83,"Elkay","US-OH"
"2252",2021-03-21,62,"Elkay","US-OH"
"2253",2021-04-04,22,"Elkay","US-OH"
"2254",2021-04-11,43,"Elkay","US-OH"
"2255",2021-04-18,42,"Elkay","US-OH"
"2256",2021-04-25,63,"Elkay","US-OH"
"2257",2021-05-09,22,"Elkay","US-OH"
"2258",2021-05-16,22,"Elkay","US-OH"
"2259",2021-05-23,22,"Elkay","US-OH"
"2260",2021-05-30,22,"Elkay","US-OH"
"2261",2021-06-06,43,"Elkay","US-OH"
"2262",2021-06-13,22,"Elkay","US-OH"
"2263",2021-06-20,22,"Elkay","US-OH"
"2264",2021-07-04,69,"Elkay","US-OH"
"2265",2019-01-13,34,"Elkay","US-OK"
"2266",2019-06-02,36,"Elkay","US-OK"
"2267",2019-06-16,37,"Elkay","US-OK"
"2268",2019-06-23,73,"Elkay","US-OK"
"2269",2019-07-14,74,"Elkay","US-OK"
"2270",2019-08-11,35,"Elkay","US-OK"
"2271",2019-09-29,33,"Elkay","US-OK"
"2272",2019-10-06,33,"Elkay","US-OK"
"2273",2019-10-20,64,"Elkay","US-OK"
"2274",2019-10-27,32,"Elkay","US-OK"
"2275",2019-11-03,32,"Elkay","US-OK"
"2276",2019-11-10,31,"Elkay","US-OK"
"2277",2019-11-17,62,"Elkay","US-OK"
"2278",2019-11-24,33,"Elkay","US-OK"
"2279",2019-12-08,64,"Elkay","US-OK"
"2280",2020-01-12,30,"Elkay","US-OK"
"2281",2020-02-02,30,"Elkay","US-OK"
"2282",2020-02-09,31,"Elkay","US-OK"
"2283",2020-02-23,29,"Elkay","US-OK"
"2284",2020-03-15,60,"Elkay","US-OK"
"2285",2020-04-05,27,"Elkay","US-OK"
"2286",2020-04-12,26,"Elkay","US-OK"
"2287",2020-05-10,56,"Elkay","US-OK"
"2288",2020-05-24,30,"Elkay","US-OK"
"2289",2020-05-31,29,"Elkay","US-OK"
"2290",2020-07-05,32,"Elkay","US-OK"
"2291",2020-07-19,32,"Elkay","US-OK"
"2292",2020-08-02,63,"Elkay","US-OK"
"2293",2020-08-23,29,"Elkay","US-OK"
"2294",2020-09-20,29,"Elkay","US-OK"
"2295",2020-10-04,32,"Elkay","US-OK"
"2296",2020-11-01,29,"Elkay","US-OK"
"2297",2020-11-15,33,"Elkay","US-OK"
"2298",2020-11-22,34,"Elkay","US-OK"
"2299",2021-01-24,32,"Elkay","US-OK"
"2300",2021-02-21,66,"Elkay","US-OK"
"2301",2021-02-28,34,"Elkay","US-OK"
"2302",2021-03-07,33,"Elkay","US-OK"
"2303",2021-03-14,62,"Elkay","US-OK"
"2304",2021-04-11,100,"Elkay","US-OK"
"2305",2021-05-30,69,"Elkay","US-OK"
"2306",2021-06-13,35,"Elkay","US-OK"
"2307",2021-06-20,35,"Elkay","US-OK"
"2308",2019-01-06,23,"Elkay","US-OR"
"2309",2019-01-13,22,"Elkay","US-OR"
"2310",2019-01-20,45,"Elkay","US-OR"
"2311",2019-01-27,45,"Elkay","US-OR"
"2312",2019-02-10,21,"Elkay","US-OR"
"2313",2019-02-17,22,"Elkay","US-OR"
"2314",2019-03-03,22,"Elkay","US-OR"
"2315",2019-03-10,46,"Elkay","US-OR"
"2316",2019-03-17,47,"Elkay","US-OR"
"2317",2019-03-24,49,"Elkay","US-OR"
"2318",2019-04-21,46,"Elkay","US-OR"
"2319",2019-04-28,24,"Elkay","US-OR"
"2320",2019-05-05,23,"Elkay","US-OR"
"2321",2019-05-19,45,"Elkay","US-OR"
"2322",2019-06-16,24,"Elkay","US-OR"
"2323",2019-06-23,23,"Elkay","US-OR"
"2324",2019-07-21,24,"Elkay","US-OR"
"2325",2019-08-11,23,"Elkay","US-OR"
"2326",2019-08-18,46,"Elkay","US-OR"
"2327",2019-08-25,45,"Elkay","US-OR"
"2328",2019-09-01,44,"Elkay","US-OR"
"2329",2019-09-08,43,"Elkay","US-OR"
"2330",2019-09-15,21,"Elkay","US-OR"
"2331",2019-09-29,22,"Elkay","US-OR"
"2332",2019-10-06,22,"Elkay","US-OR"
"2333",2019-10-13,21,"Elkay","US-OR"
"2334",2019-10-20,21,"Elkay","US-OR"
"2335",2019-11-03,21,"Elkay","US-OR"
"2336",2019-11-10,42,"Elkay","US-OR"
"2337",2019-11-17,63,"Elkay","US-OR"
"2338",2019-11-24,42,"Elkay","US-OR"
"2339",2019-12-08,22,"Elkay","US-OR"
"2340",2019-12-15,22,"Elkay","US-OR"
"2341",2019-12-22,24,"Elkay","US-OR"
"2342",2020-01-05,21,"Elkay","US-OR"
"2343",2020-01-19,62,"Elkay","US-OR"
"2344",2020-01-26,21,"Elkay","US-OR"
"2345",2020-02-02,61,"Elkay","US-OR"
"2346",2020-02-16,42,"Elkay","US-OR"
"2347",2020-03-08,19,"Elkay","US-OR"
"2348",2020-03-15,19,"Elkay","US-OR"
"2349",2020-03-29,71,"Elkay","US-OR"
"2350",2020-04-05,18,"Elkay","US-OR"
"2351",2020-04-19,17,"Elkay","US-OR"
"2352",2020-04-26,35,"Elkay","US-OR"
"2353",2020-05-03,36,"Elkay","US-OR"
"2354",2020-05-10,18,"Elkay","US-OR"
"2355",2020-05-17,53,"Elkay","US-OR"
"2356",2020-05-24,18,"Elkay","US-OR"
"2357",2020-06-07,17,"Elkay","US-OR"
"2358",2020-06-21,58,"Elkay","US-OR"
"2359",2020-06-28,20,"Elkay","US-OR"
"2360",2020-07-05,20,"Elkay","US-OR"
"2361",2020-07-12,20,"Elkay","US-OR"
"2362",2020-07-19,100,"Elkay","US-OR"
"2363",2020-07-26,20,"Elkay","US-OR"
"2364",2020-08-02,60,"Elkay","US-OR"
"2365",2020-08-09,40,"Elkay","US-OR"
"2366",2020-08-16,20,"Elkay","US-OR"
"2367",2020-08-30,20,"Elkay","US-OR"
"2368",2020-09-20,19,"Elkay","US-OR"
"2369",2020-10-04,42,"Elkay","US-OR"
"2370",2020-10-25,23,"Elkay","US-OR"
"2371",2020-11-01,18,"Elkay","US-OR"
"2372",2020-11-08,22,"Elkay","US-OR"
"2373",2020-11-22,45,"Elkay","US-OR"
"2374",2020-12-06,22,"Elkay","US-OR"
"2375",2020-12-27,23,"Elkay","US-OR"
"2376",2021-01-10,44,"Elkay","US-OR"
"2377",2021-01-17,22,"Elkay","US-OR"
"2378",2021-01-24,44,"Elkay","US-OR"
"2379",2021-01-31,67,"Elkay","US-OR"
"2380",2021-02-21,22,"Elkay","US-OR"
"2381",2021-03-07,23,"Elkay","US-OR"
"2382",2021-03-28,68,"Elkay","US-OR"
"2383",2021-04-11,23,"Elkay","US-OR"
"2384",2021-05-09,23,"Elkay","US-OR"
"2385",2021-06-06,23,"Elkay","US-OR"
"2386",2021-06-27,23,"Elkay","US-OR"
"2387",2019-01-06,76,"Elkay","US-PA"
"2388",2019-01-13,60,"Elkay","US-PA"
"2389",2019-01-20,45,"Elkay","US-PA"
"2390",2019-01-27,30,"Elkay","US-PA"
"2391",2019-02-03,60,"Elkay","US-PA"
"2392",2019-02-10,44,"Elkay","US-PA"
"2393",2019-02-17,58,"Elkay","US-PA"
"2394",2019-02-24,43,"Elkay","US-PA"
"2395",2019-03-03,31,"Elkay","US-PA"
"2396",2019-03-10,31,"Elkay","US-PA"
"2397",2019-03-17,15,"Elkay","US-PA"
"2398",2019-03-24,45,"Elkay","US-PA"
"2399",2019-04-14,30,"Elkay","US-PA"
"2400",2019-04-21,30,"Elkay","US-PA"
"2401",2019-04-28,75,"Elkay","US-PA"
"2402",2019-05-05,47,"Elkay","US-PA"
"2403",2019-05-12,63,"Elkay","US-PA"
"2404",2019-05-19,48,"Elkay","US-PA"
"2405",2019-05-26,47,"Elkay","US-PA"
"2406",2019-06-02,32,"Elkay","US-PA"
"2407",2019-06-16,49,"Elkay","US-PA"
"2408",2019-06-23,64,"Elkay","US-PA"
"2409",2019-07-07,49,"Elkay","US-PA"
"2410",2019-07-21,100,"Elkay","US-PA"
"2411",2019-08-04,16,"Elkay","US-PA"
"2412",2019-08-11,32,"Elkay","US-PA"
"2413",2019-08-18,31,"Elkay","US-PA"
"2414",2019-08-25,44,"Elkay","US-PA"
"2415",2019-09-01,43,"Elkay","US-PA"
"2416",2019-09-08,83,"Elkay","US-PA"
"2417",2019-09-15,14,"Elkay","US-PA"
"2418",2019-09-22,14,"Elkay","US-PA"
"2419",2019-09-29,43,"Elkay","US-PA"
"2420",2019-10-06,71,"Elkay","US-PA"
"2421",2019-10-13,29,"Elkay","US-PA"
"2422",2019-10-20,82,"Elkay","US-PA"
"2423",2019-10-27,27,"Elkay","US-PA"
"2424",2019-11-03,69,"Elkay","US-PA"
"2425",2019-11-10,27,"Elkay","US-PA"
"2426",2019-11-17,41,"Elkay","US-PA"
"2427",2019-11-24,29,"Elkay","US-PA"
"2428",2019-12-01,41,"Elkay","US-PA"
"2429",2019-12-08,40,"Elkay","US-PA"
"2430",2019-12-22,46,"Elkay","US-PA"
"2431",2019-12-29,28,"Elkay","US-PA"
"2432",2020-01-12,13,"Elkay","US-PA"
"2433",2020-01-26,40,"Elkay","US-PA"
"2434",2020-02-02,39,"Elkay","US-PA"
"2435",2020-02-09,13,"Elkay","US-PA"
"2436",2020-02-16,39,"Elkay","US-PA"
"2437",2020-02-23,26,"Elkay","US-PA"
"2438",2020-03-01,39,"Elkay","US-PA"
"2439",2020-03-15,26,"Elkay","US-PA"
"2440",2020-03-22,25,"Elkay","US-PA"
"2441",2020-03-29,12,"Elkay","US-PA"
"2442",2020-04-05,24,"Elkay","US-PA"
"2443",2020-04-12,11,"Elkay","US-PA"
"2444",2020-04-26,11,"Elkay","US-PA"
"2445",2020-05-03,23,"Elkay","US-PA"
"2446",2020-05-17,70,"Elkay","US-PA"
"2447",2020-05-24,36,"Elkay","US-PA"
"2448",2020-05-31,12,"Elkay","US-PA"
"2449",2020-06-14,13,"Elkay","US-PA"
"2450",2020-06-21,38,"Elkay","US-PA"
"2451",2020-06-28,40,"Elkay","US-PA"
"2452",2020-07-05,26,"Elkay","US-PA"
"2453",2020-07-19,26,"Elkay","US-PA"
"2454",2020-08-02,27,"Elkay","US-PA"
"2455",2020-08-09,27,"Elkay","US-PA"
"2456",2020-08-16,27,"Elkay","US-PA"
"2457",2020-08-23,52,"Elkay","US-PA"
"2458",2020-08-30,51,"Elkay","US-PA"
"2459",2020-09-06,13,"Elkay","US-PA"
"2460",2020-09-13,26,"Elkay","US-PA"
"2461",2020-09-27,40,"Elkay","US-PA"
"2462",2020-10-04,28,"Elkay","US-PA"
"2463",2020-10-18,30,"Elkay","US-PA"
"2464",2020-10-25,44,"Elkay","US-PA"
"2465",2020-11-01,12,"Elkay","US-PA"
"2466",2020-11-08,27,"Elkay","US-PA"
"2467",2020-11-15,14,"Elkay","US-PA"
"2468",2020-11-29,42,"Elkay","US-PA"
"2469",2020-12-06,57,"Elkay","US-PA"
"2470",2020-12-13,14,"Elkay","US-PA"
"2471",2020-12-20,15,"Elkay","US-PA"
"2472",2021-01-03,14,"Elkay","US-PA"
"2473",2021-01-10,14,"Elkay","US-PA"
"2474",2021-01-17,42,"Elkay","US-PA"
"2475",2021-01-24,68,"Elkay","US-PA"
"2476",2021-01-31,70,"Elkay","US-PA"
"2477",2021-02-07,14,"Elkay","US-PA"
"2478",2021-02-14,28,"Elkay","US-PA"
"2479",2021-02-21,14,"Elkay","US-PA"
"2480",2021-02-28,29,"Elkay","US-PA"
"2481",2021-03-07,29,"Elkay","US-PA"
"2482",2021-03-14,26,"Elkay","US-PA"
"2483",2021-04-04,14,"Elkay","US-PA"
"2484",2021-04-11,28,"Elkay","US-PA"
